timestamp, name, utilization.gpu [%], utilization.memory [%], temperature.gpu
2025/06/19 17:51:56.495, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:51:58.495, NVIDIA H200, 18 %, 0 %, 33
2025/06/19 17:51:58.495, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:51:58.495, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:51:58.495, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:00.495, NVIDIA H200, 18 %, 0 %, 32
2025/06/19 17:52:00.495, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:00.495, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:00.495, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:02.495, NVIDIA H200, 20 %, 0 %, 33
2025/06/19 17:52:02.495, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:02.495, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:02.495, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:04.495, NVIDIA H200, 18 %, 0 %, 33
2025/06/19 17:52:04.495, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:04.495, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:04.495, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:06.496, NVIDIA H200, 18 %, 0 %, 33
2025/06/19 17:52:06.496, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:06.496, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:06.496, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:08.496, NVIDIA H200, 58 %, 12 %, 34
2025/06/19 17:52:08.496, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:08.496, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:08.496, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:10.496, NVIDIA H200, 25 %, 6 %, 33
2025/06/19 17:52:10.496, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:10.496, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:10.496, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:12.496, NVIDIA H200, 14 %, 0 %, 33
2025/06/19 17:52:12.496, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:12.496, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:12.496, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:14.496, NVIDIA H200, 0 %, 0 %, 32
2025/06/19 17:52:14.496, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:14.496, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:14.496, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:16.497, NVIDIA H200, 0 %, 0 %, 32
2025/06/19 17:52:16.497, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:16.497, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:16.497, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:18.497, NVIDIA H200, 21 %, 4 %, 32
2025/06/19 17:52:18.497, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:18.497, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:18.497, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:20.497, NVIDIA H200, 14 %, 0 %, 32
2025/06/19 17:52:20.497, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:20.497, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:20.497, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:22.497, NVIDIA H200, 1 %, 0 %, 32
2025/06/19 17:52:22.497, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:22.497, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:22.497, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:24.497, NVIDIA H200, 0 %, 0 %, 32
2025/06/19 17:52:24.497, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:24.497, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:24.497, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:26.498, NVIDIA H200, 23 %, 4 %, 32
2025/06/19 17:52:26.498, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:26.498, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:26.498, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:28.498, NVIDIA H200, 16 %, 0 %, 32
2025/06/19 17:52:28.498, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:28.498, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:28.498, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:30.498, NVIDIA H200, 16 %, 0 %, 32
2025/06/19 17:52:30.498, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:30.498, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:30.498, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:32.498, NVIDIA H200, 7 %, 0 %, 32
2025/06/19 17:52:32.498, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:32.498, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:32.498, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:34.498, NVIDIA H200, 41 %, 9 %, 32
2025/06/19 17:52:34.498, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:34.498, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:34.498, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:36.499, NVIDIA H200, 13 %, 5 %, 33
2025/06/19 17:52:36.499, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:36.499, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:36.499, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:38.499, NVIDIA H200, 0 %, 0 %, 32
2025/06/19 17:52:38.499, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:38.499, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:38.499, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:40.499, NVIDIA H200, 16 %, 0 %, 32
2025/06/19 17:52:40.499, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:40.499, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:40.499, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:42.499, NVIDIA H200, 3 %, 0 %, 32
2025/06/19 17:52:42.499, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:42.499, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:42.499, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:44.499, NVIDIA H200, 14 %, 0 %, 32
2025/06/19 17:52:44.499, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:44.499, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:44.499, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:46.500, NVIDIA H200, 14 %, 0 %, 32
2025/06/19 17:52:46.500, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:46.500, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:46.500, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:48.500, NVIDIA H200, 0 %, 0 %, 32
2025/06/19 17:52:48.500, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:48.500, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:48.500, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:50.500, NVIDIA H200, 6 %, 0 %, 32
2025/06/19 17:52:50.500, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:50.500, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:50.500, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:52.500, NVIDIA H200, 13 %, 0 %, 32
2025/06/19 17:52:52.500, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:52.500, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:52.500, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:54.500, NVIDIA H200, 14 %, 0 %, 32
2025/06/19 17:52:54.500, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:54.501, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:54.501, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:56.501, NVIDIA H200, 11 %, 0 %, 32
2025/06/19 17:52:56.501, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:56.501, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:56.501, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:52:58.501, NVIDIA H200, 13 %, 0 %, 32
2025/06/19 17:52:58.501, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:52:58.501, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:52:58.501, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:53:00.501, NVIDIA H200, 0 %, 0 %, 32
2025/06/19 17:53:00.501, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:53:00.501, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:53:00.501, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:53:02.501, NVIDIA H200, 0 %, 0 %, 32
2025/06/19 17:53:02.501, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:53:02.501, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:53:02.501, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:53:04.501, NVIDIA H200, 6 %, 0 %, 32
2025/06/19 17:53:04.501, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:53:04.501, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:53:04.501, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:53:06.502, NVIDIA H200, 15 %, 0 %, 32
2025/06/19 17:53:06.502, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:53:06.502, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:53:06.502, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:53:08.502, NVIDIA H200, 30 %, 6 %, 32
2025/06/19 17:53:08.502, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:53:08.502, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:53:08.502, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:53:10.502, NVIDIA H200, 15 %, 0 %, 32
2025/06/19 17:53:10.502, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:53:10.502, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:53:10.502, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:53:12.502, NVIDIA H200, 16 %, 0 %, 32
2025/06/19 17:53:12.502, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:53:12.502, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:53:12.502, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:53:14.502, NVIDIA H200, 16 %, 0 %, 32
2025/06/19 17:53:14.502, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:53:14.502, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:53:14.502, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:53:16.503, NVIDIA H200, 15 %, 0 %, 32
2025/06/19 17:53:16.503, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:53:16.503, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:53:16.503, NVIDIA H200, 0 %, 0 %, 28
2025/06/19 17:53:18.503, NVIDIA H200, 16 %, 0 %, 33
2025/06/19 17:53:18.503, NVIDIA H200, 0 %, 0 %, 26
2025/06/19 17:53:18.503, NVIDIA H200, 0 %, 0 %, 25
2025/06/19 17:53:18.503, NVIDIA H200, 0 %, 0 %, 28
